Algo_1,Algo_2,Algo_3,Algo_4,M,N,notes
0.700064182,2.174928904,1.324677706,1.142807722,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
0.706858158,2.407239914,1.231138229,1.063004255,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
0.972600222,0.396513224,1.059209347,1.150866747,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
0.691736221,0.585690737,1.160099506,1.025795937,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
0.760571241,0.801729202,1.156627655,1.039503813,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
0.961594105,0.893521309,1.289935112,1.150112152,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
0.732747793,0.690625429,1.124131203,0.996551037,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
0.400824547,0.563007593,0.955172062,0.92784214,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
0.981394053,0.519989967,1.242848635,1.144888401,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
0.706209183,1.14773488,1.164500237,1.099552393,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
0.747144938,1.734778881,1.046014071,1.004554987,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
0.715389013,0.875576258,1.248146296,1.156150103,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
0.711041689,0.588011026,1.186491013,0.956591368,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
0.387283087,0.551534414,0.790150642,0.844757795,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
0.770858049,1.062382221,1.218541622,1.202710629,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
1.057363033,2.978348255,1.551730871,1.328321457,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
1.025236607,0.501887798,1.217164516,1.46249342,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
0.738051414,0.627038002,1.373027086,1.321443796,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
0.769264936,1.026181936,1.153121233,1.077032328,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
0.532752037,0.424592018,0.996905088,1.085721731,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
0.871155262,0.514001131,1.431129694,1.334968805,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
0.742999315,0.746477604,1.236583233,1.054033279,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
0.668364048,0.428225994,1.221955061,1.055435896,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
0.64591217,1.274571896,1.048233986,0.991556644,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
0.472684383,0.439192057,0.920936346,0.861669302,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
0.669577122,0.759688854,1.089113951,0.99636817,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
0.948061705,0.422105789,1.265836716,1.132781267,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
0.377498627,0.751363039,0.909096241,0.89480114,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
0.645495415,0.592582941,1.017260313,0.922846079,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
0.952114582,0.584459066,1.164803743,1.237327099,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
0.682886124,0.313959599,1.123882532,1.262220383,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
0.688641548,0.652068138,1.100010872,1.113515615,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
0.954288006,0.336221695,1.157182932,1.184989214,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
1.079365969,0.724161863,1.234342098,1.058314323,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
0.398634911,0.818211794,1.016355753,0.977775335,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
0.756691933,0.997821093,1.203999043,1.09025383,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
0.777603388,0.516475677,1.185824633,1.226427555,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
1.008348703,0.830630064,1.25028038,1.095254183,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
0.429729939,1.006675482,1.016435385,0.990586758,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
0.715058088,1.228059053,1.082594156,1.057962894,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
0.414594412,0.735719442,1.028514147,1.105449677,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
0.382513046,1.276041031,1.041661263,1.003650904,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
0.434624672,0.775615454,1.040422916,1.026854277,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
0.728694439,0.598785639,1.074348211,1.01031518,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
0.704330921,0.659935474,1.108272314,0.979686499,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
0.911923409,0.362258911,1.265323877,1.251789093,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
0.378999949,2.833839178,1.123491526,0.981461763,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
0.716125011,0.341139078,1.021119118,1.018742323,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
0.628481865,2.436678648,1.151401043,1.042911768,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
0.720725298,0.702649117,1.138828993,1.343830347,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
0.385337114,0.538869858,0.915793896,0.906275511,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
0.313000441,2.301769257,0.979727268,0.92522049,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
0.679867983,0.758157253,1.200931549,1.084233761,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
0.705797434,0.964675903,1.181658745,1.035245419,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
0.457013369,0.602930546,0.9751513,0.96513319,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
0.917118549,0.396567345,1.150575161,1.076049328,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
0.949493647,0.963757277,1.278086901,1.150484324,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
0.986014843,0.538315058,1.13117075,1.056921244,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
0.426779747,1.230749846,1.113387346,1.025357008,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
0.946234465,0.666915417,1.235756874,1.100639343,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
0.400009632,0.290022135,0.802274466,0.766133547,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
0.961346626,1.021211147,1.216258287,1.113965034,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
0.679936886,0.465064526,1.130687714,1.039851427,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
0.949357033,1.1011765,1.22645998,1.197659731,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
0.69221282,0.535587549,1.07012248,1.011353731,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
0.941051006,0.62920022,1.180608749,1.117776394,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
0.652551651,0.460493326,1.057703972,1.070283651,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
0.676340342,0.525593758,1.218621731,1.10917902,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
0.657191038,0.512581825,1.022375107,1.016153097,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
0.686730146,0.658559322,1.017292738,0.942600012,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
0.929399967,0.411998749,1.218228579,1.090653181,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
0.402987242,0.348093987,0.885858536,0.864643097,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
1.008114576,1.100235939,1.347304583,1.17613101,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
0.920795679,0.40062809,1.281501055,1.140960217,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
0.970897436,0.670076132,1.126367569,1.088283777,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
0.722106457,0.563152313,1.105967283,1.148605108,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
0.711516619,1.227457047,1.265393019,1.220641613,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
0.96368885,0.80201149,1.320162773,1.156495333,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
0.949231625,0.314675093,1.086370468,1.097301483,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
1.019014835,0.59454155,1.230557919,1.200553417,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
0.679135323,0.533011198,1.136530161,1.097672224,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
0.695359945,0.860652685,1.176562548,1.000221252,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
0.729107857,0.353576183,1.058488607,1.000957727,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
0.74916935,0.917116642,1.274270296,1.165340185,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
0.700660229,0.556057453,1.137708187,1.081399918,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
0.678444147,0.776165247,1.2454319,1.159875631,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
0.720430851,0.531959534,1.007910728,0.966703892,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
0.609699488,0.715185881,1.035176277,1.02605319,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
0.407599449,0.740433455,0.968051195,0.957644463,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
0.708126545,2.059700727,1.291170835,1.085207224,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
0.686624289,0.647319317,1.191353083,1.266723394,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
1.071601629,0.954158306,1.176634073,1.147638559,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
0.615007877,1.300448656,1.108960629,1.204950094,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
0.772967339,0.631597519,1.184512377,1.112025023,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
0.756925344,0.61396575,1.188318491,1.225943327,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
0.731147051,0.897811413,1.310635805,1.162322283,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
1.061013699,0.874993324,1.42065835,1.184225559,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
1.09203887,0.595615149,1.391086578,1.295217991,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
0.733213425,0.518700361,1.282584429,1.200449228,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
0.750758171,0.799788713,1.194513083,1.248063564,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
1.158040285,0.640932322,1.553689003,1.750574112,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
0.491905928,0.372263908,1.019481182,1.054164648,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
0.734731436,0.473105907,1.133430243,1.05404973,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
0.456262112,0.850619793,1.125337362,1.1203866,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
1.009337664,0.377784729,1.343151093,1.399445295,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
0.93620038,1.479262352,1.238567114,1.353305101,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
1.095141888,0.922894001,1.393872261,1.268733025,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
0.843735695,0.875241756,1.264455557,1.132011175,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
0.853497267,0.569805384,1.538039207,1.179325342,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
1.006756067,0.763980865,1.285071611,1.220602512,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
0.378536701,0.462510109,1.019119024,0.993170261,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
0.421289921,2.402714968,0.997910261,0.982082605,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
0.681706905,0.528936625,1.092664719,1.113011122,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
0.445610046,1.296164751,1.181972027,1.137224674,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
0.694198847,0.88510108,1.221703053,1.096402407,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
0.692525148,0.643844366,1.099114895,1.123637676,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
0.709272146,0.414084435,1.162577152,1.074635744,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
0.683663845,1.102611303,1.18246913,1.069163322,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
0.957502842,0.377458572,1.26960516,1.237525463,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
0.954472303,0.35230422,1.286667347,1.312991381,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
0.666969776,0.503933191,1.166901588,1.044026375,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
0.701230049,0.410212278,1.188286543,1.156871557,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
0.663896561,0.64558053,1.129862309,1.021131039,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
0.717833996,1.403765202,1.252750635,1.117133141,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
0.69274497,0.724038363,1.127719641,1.065327406,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
0.968507051,0.514472961,1.263632298,1.129403591,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
0.737793684,0.447066069,1.186369658,1.059647799,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
0.687634706,0.946083784,1.337559223,1.259160042,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
0.69867754,0.535834551,1.195692062,1.136336803,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
0.676039934,0.538882971,1.104775906,1.047226667,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
0.711349964,0.68312335,1.24591279,1.180573463,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
0.652280092,4.787466526,1.282528162,1.19709754,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
0.712698221,0.841041803,1.202859402,1.050411701,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
0.375029087,0.576826811,1.085724354,1.041574955,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
1.153598547,0.34451437,1.259083271,1.229680538,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
1.04578805,1.374417067,1.444427729,1.273722887,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
0.473770857,0.69311595,1.159878254,1.180789709,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
0.400533438,0.426851511,1.102419615,1.021437883,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
0.749808788,0.44879508,1.200452566,1.20725894,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
0.761068583,0.533657551,1.249862194,1.389133692,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
0.463019133,0.556689739,1.073419094,1.089186907,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
0.758226871,0.937544823,1.270698071,1.145613432,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
0.45612359,0.64293313,1.157045603,1.163050175,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
0.732221365,0.418148994,1.186526537,1.123528719,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
0.757297754,0.860240221,1.363251686,1.211385965,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
0.753360271,0.499768734,1.082447052,1.055904627,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
1.067351103,0.587387323,1.33217454,1.345655441,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
0.783127785,0.734256744,1.338487148,1.237766027,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
0.715046406,0.638298988,1.343291998,1.183981657,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
0.765274286,0.724767447,1.307471991,1.274025202,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
0.756211519,0.661394596,1.264326572,1.201996565,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
0.427698851,0.776500463,1.070415497,1.086323261,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
0.394057989,1.201617479,1.124593258,1.072834015,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
0.453442574,0.766734123,1.071267128,1.099169493,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
0.709254742,0.792814016,1.183690786,1.078540087,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
0.746914387,0.354250431,1.142345428,1.052181005,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
0.75725913,0.595340729,1.322936058,1.375544786,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
0.772562504,0.386563063,1.159816742,1.219690561,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
0.741135359,0.599534273,1.223357677,1.266594887,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
0.483524561,0.550126076,1.133910656,1.11051178,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
0.801258564,0.940648079,1.247463226,1.200939894,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
0.757279396,0.899254799,1.334908724,1.206716776,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
0.438570499,1.33919692,1.107292652,1.082245588,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
0.769464016,0.774861574,1.236603975,1.192688704,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
0.773772955,0.706847429,1.277923107,1.22757268,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
0.449523449,0.775873661,1.141842842,1.074784517,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
0.780742407,0.70752883,1.175670624,1.091634274,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
0.711173773,0.795140028,1.261926413,1.152042389,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
0.791833878,0.646417856,1.35145998,1.282448769,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
0.74432826,0.919085979,1.108241796,1.096549749,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
0.442007303,0.566035271,1.128163338,1.135225296,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
0.727704763,0.812324047,1.15866828,1.075578451,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
0.396031618,0.872397423,1.129687786,1.07294178,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
0.421999693,1.278682232,1.183335066,1.135240555,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
0.450204849,0.454605579,0.98106432,0.920352459,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
0.786428452,0.668861151,1.29805851,1.218821764,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
0.784931183,0.563147783,1.297724724,1.259442806,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
0.680927753,2.163683891,1.405555248,1.243012667,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
0.731511116,0.654392242,1.156006336,1.196720123,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
0.766512394,0.924170971,1.349194288,1.319876909,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
0.745666504,0.642680883,1.270231009,1.298773766,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
0.781879187,0.917626619,1.308514833,1.260210991,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
1.040693283,0.394147635,1.354468584,1.302021742,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
0.742901564,0.866136074,1.170204401,1.153096676,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
0.764924765,0.687550545,1.140847445,1.066521406,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
0.773699045,0.669438839,1.178062677,1.08671546,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
0.778421879,0.864221811,1.389813423,1.330284834,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
0.469974995,0.709808826,1.267239094,1.269396305,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
0.807281256,1.023316622,1.343113184,1.322212458,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
0.754519939,1.25784564,1.364512444,1.296639204,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
0.45879674,0.357694387,1.121142387,1.156604052,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
1.132150412,0.404643536,1.518570423,1.467140913,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
0.469293356,1.259370089,1.304252148,1.331887007,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
0.803429127,0.385126591,1.237160683,1.241784811,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
0.796534061,0.686096668,1.389249563,1.347696781,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
0.769955635,0.687607765,1.512852669,1.394315481,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
0.767311811,1.191777229,1.292611837,1.225372314,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
0.45062995,0.565206528,1.261006117,1.165867329,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
0.78887248,0.485481024,1.323648691,1.244686604,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
0.754678011,0.998167753,1.328020811,1.306009531,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
0.451153755,0.576165438,1.35123992,1.321537495,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
0.452115536,0.657619715,1.125739336,1.103955269,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
0.4371171,0.629983425,1.186286211,1.164974928,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
0.803294182,0.748976469,1.442601442,1.256302595,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
0.78752017,0.932363272,1.358172417,1.305258989,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
0.810055733,0.627769947,1.248991251,1.22305727,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
0.817599773,0.715713024,1.266219378,1.136309624,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
0.801790953,0.60392189,1.353931189,1.31906414,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
0.798647404,0.7223351,1.230709553,1.240633726,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
0.801835299,1.428943634,1.335984707,1.282663107,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
0.774454832,1.804879904,1.473505974,1.334338665,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
0.821074247,0.450000525,1.278411627,1.271915913,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
1.083409548,0.478134871,1.42793417,1.384248257,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
0.81381464,0.817638159,1.363717794,1.297829151,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
0.460766554,0.834320545,1.234837294,1.184326172,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
1.07178688,0.650464773,1.615723372,1.516170025,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
1.120905638,1.055293798,1.552844763,1.556123257,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
0.764512062,0.591289759,1.349055767,1.242334366,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
1.059459209,0.574104786,1.502956629,1.379652977,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
0.468395948,0.834536076,1.168818474,1.130408049,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
0.773705721,0.737437963,1.172110796,1.096546412,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
0.673564672,0.294527054,0.891140938,0.87673378,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
0.718509436,0.799610138,1.210675955,1.153991461,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
0.710184574,0.46419549,1.049216986,0.973133087,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
0.719761848,0.449223518,1.082674503,1.047695637,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
0.646519661,0.864710093,1.274189711,1.183795929,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
1.055756807,0.423966169,1.635310888,1.504539013,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
0.784597158,0.984648943,1.421103954,1.346251965,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
1.05835557,0.65991807,1.557779551,1.459786654,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
