Algo_1,Algo_2,M,N
0.06700325,0.27799964,,
0.170002222,0.551017761,,
0.017021179,0.02399683,,
0.012001753,0.255576134,,
0.131999493,0.414885998,,
0.008002758,0.145995855,,
0.011000395,0.049996853,,
0.296288013,0.627619505,,
0.185872078,0.558277607,,
0.107999325,0.174850941,,
0.330698252,0.529723167,,
0.011002779,0.057998896,,
0.026999235,0.069998741,,
0.019003153,0.736075163,,
0.325073719,0.259479761,,
0.173557281,0.50404191,,
0.121263504,0.451814651,,
0.184998989,0.447375774,,
0.333999157,0.52761507,,
0.017002821,0.055428743,,
0.365515471,0.502762318,,
0.106002092,0.081999302,,
0.035524845,0.358592987,,
0.337060928,0.636242867,,
0.169445038,0.264000177,,
0.010999918,0.125999689,,
0.188999414,0.579918623,,
0.034000874,0.485680819,,
0.065000296,0.171514273,,
0.035001516,0.595723867,,
0.010003328,0.1579988,,
0.334590912,0.36604166,,
0.03400135,1.928745747,,
0.346638918,0.341177464,,
0.112999201,0.170000553,,
0.010000706,0.014998198,,
0.075002909,1.366676092,,
0.110000134,0.12361145,,
0.17770195,0.604284763,,
0.063514948,0.053524971,,
0.154007673,1.066576719,,
0.210623503,3.723187447,,
0.283402205,0.927361965,,
0.277917385,0.637063742,,
0.265073538,0.887441874,,
0.16625905,0.554184198,,
0.01800108,0.284877777,,
0.321219206,3.607909918,,
0.413018465,0.402331352,,
0.013002634,0.129997015,,
0.175664425,0.883848667,,
0.008000374,0.007000685,,
0.071998835,0.908171177,,
0.036999226,0.036002398,,
0.151624203,0.265930653,,
0.118934393,0.78078723,,
0.090993881,0.13657546,,
0.013988733,0.063994169,,
0.010999441,0.141000509,,
0.170705318,0.351347923,,
0.182625055,1.088599205,,
0.012527466,0.008530855,,
0.530087471,1.366286755,,
0.188691139,0.256779909,,
0.013649225,0.026088953,,
0.434480906,0.396426916,,
0.604254484,0.518901587,,
0.019998789,0.114665031,,
0.540455103,0.355962276,,
0.009004831,0.032997847,,
0.082332373,0.383282661,,
0.013001919,0.023069859,,
0.375885725,0.196563721,,
0.108000517,0.1285882,,
0.040000439,0.084672213,,
0.401000977,0.448750019,,
0.013000965,0.150946856,,
0.547945976,0.503463507,,
0.37663579,1.573578596,,
0.075998783,1.53041172,,
0.012554884,0.100523233,,
0.009619951,0.03044796,,
0.04099822,0.31896019,,
0.120313644,0.305790424,,
0.126453161,0.220811844,,
0.367915154,0.666030169,,
0.075732946,0.303192139,,
0.316922188,0.374975681,,
0.020306826,0.077562571,,
0.366606712,0.489664078,,
0.019996643,0.068001509,,
0.361605167,0.637001038,,
0.303751469,0.942168474,,
0.415374994,0.532856226,,
0.345270872,0.303920031,,
0.037985086,0.04399848,,
0.324832678,0.670199156,,
0.389165163,0.470077753,,
0.30675292,0.446630716,,
0.019998789,0.046999693,,
0.013000011,0.076999187,,
0.069000721,2.197440386,,
0.019519806,0.4759233,,
0.010547638,0.187597513,,
0.03899765,0.675812244,,
0.068999052,0.189532518,,
0.193999529,1.126357079,,
0.084189415,0.176035404,,
0.020519972,0.019997835,,
0.114721537,0.739023685,,
0.174856186,1.213347197,,
0.068478107,0.068102837,,
0.202273369,0.535195351,,
0.037002325,0.191546679,,
0.170003891,0.618968964,,
0.114122629,0.370073557,,
0.036999464,0.238200903,,
0.072036266,0.229161263,,
0.012004375,0.088998079,,
0.02499938,0.015756845,,
0.407809496,0.720605135,,
0.526681185,0.277967691,,
0.008004189,0.019996881,,
0.037999392,0.21937561,,
0.019000292,0.171022177,,
0.13299942,0.423687696,,
0.009001017,0.007000446,,
0.00900197,0.051998854,,
0.009002686,0.005998611,,
0.180998325,0.367440462,,
0.161576271,0.712313175,,
0.545003891,0.269808292,,
0.379053354,0.24730587,,
0.008001328,0.008667946,,
0.036011934,0.140042067,,
0.362587929,0.384274244,,
0.072001219,0.701348305,,
0.117378473,0.447365284,,
0.270000219,0.657377243,,
0.082003117,0.968462944,,
0.011003017,0.109998703,,
0.078621387,0.056524515,,
0.049001217,0.443516493,,
0.371162176,0.2812078,,
0.20400095,0.597887039,,
0.113447666,0.269404173,,
0.121002674,0.3085289,,
0.11506772,0.443002224,,
0.01100111,0.031998873,,
0.00999999,0.006002426,,
0.140999556,0.451071501,,
0.362297297,1.031211853,,
0.205900192,0.301212788,,
0.396626711,0.77946806,,
0.161799669,0.757071257,,
0.389128685,3.484707594,,
0.070272207,0.214477539,,
0.401036978,0.870350361,,
0.035843134,0.106042147,,
0.37546134,0.406297684,,
0.069938898,0.235367298,,
0.011999369,0.016960859,,
0.191872597,0.667033195,,
0.019002438,0.103807688,,
0.009002924,0.005133867,,
0.495536566,0.313975811,,
0.121086359,0.336084843,,
0.039001703,1.507035971,,
0.009065866,0.01399684,,
0.379701614,0.404304743,,
0.114661694,0.182182789,,
0.38632226,0.442003489,,
0.301842213,1.012770414,,
0.041732073,0.818504095,,
0.009000778,0.007001638,,
0.013005018,0.041136265,,
0.327975035,1.368562222,,
0.035000563,0.128000259,,
0.12788105,1.87158823,,
0.327000618,0.923590183,,
0.563999891,0.673552513,,
0.116177797,0.495595932,,
0.036001205,0.658791304,,
0.01800108,0.042999029,,
0.010002136,0.022999525,,
0.21457696,0.647066593,,
0.344492674,0.429286957,,
0.078999043,0.319001913,,
0.192999125,0.672738314,,
0.120290995,0.730849266,,
0.008002281,0.037996531,,
0.18106842,1.391611099,,
0.11657691,0.834338903,,
0.009001255,0.018759727,,
0.023001909,0.166766882,,
0.244352818,0.778466463,,
0.071822882,0.303613663,,
0.070999861,0.621655941,,
0.071701288,0.333400488,,
0.288105488,1.119569778,,
0.00900197,0.022997141,,
0.178852081,0.301602364,,
0.075002193,0.107996941,,
0.222042084,0.433297396,,
0.042999506,0.077355146,,
0.126195669,0.898890734,,
0.122097492,0.33029604,,
0.36105299,0.627270699,,
0.188382387,0.375377178,,
0.164999723,1.036937475,,
0.012000799,0.682521343,,
0.010001898,0.013995886,,
0.073331833,0.104865313,,
0.037603378,0.363589287,,
0.190009594,0.949647188,,
0.363088608,0.6680758,,
0.384884596,0.254041433,,
0.146602869,0.922260284,,
0.345450878,1.087813139,,
0.3078866,0.352998972,,
0.122529984,0.843209982,,
0.193010569,0.564873457,,
0.009999037,0.024001598,,
0.19551897,0.24124527,,
0.579522371,0.596928358,,
0.231089592,0.404457808,,
0.008000612,0.138174057,,
0.017999411,0.052000046,,
0.687932491,0.707272053,,
0.159463167,0.228511095,,
0.308768034,1.108617783,,
0.412761688,0.38916254,,
0.367406368,0.302950859,,
0.010002851,0.036588669,,
0.120835781,0.315590143,,
0.226686716,0.534039736,,
0.3966043,0.398383617,,
0.073001385,0.142086983,,
0.008002043,0.005998611,,
0.141344786,0.358317137,,
0.012548923,0.166920185,,
0.023041725,0.165578604,,
0.080328703,0.241696119,,
0.039000988,0.255194426,,
0.438958168,0.383714914,,
0.019088268,0.317169189,,
0.011001825,0.025999546,,
0.060992479,0.801079035,,
0.009001017,0.016583443,,
0.013618231,0.219444752,,
0.346344471,1.091392756,,
0.020000219,0.08304143,,
0.046000004,0.25873518,,
0.486907959,0.352009296,,
0.198999882,0.891626358,,
0.180615664,0.37524128,,
0.201001167,0.592309237,,
0.194435835,0.835541248,,
0.419422388,0.723636389,,
0.008999109,0.003999949,,
0.106316805,0.210994244,,
0.011000872,0.045998335,,
0.046000719,1.073217154,,
0.037592173,0.336020947,,
0.226085663,0.468609333,,
0.080611229,0.579509497,,
0.420747757,0.955005646,,
0.311738729,0.664983749,,
0.157771111,0.181044579,,
0.388520956,0.707040071,,
0.011999369,0.696148396,,
0.157074213,0.341958523,,
0.156999588,0.648701429,,
0.011000156,0.034998894,,
0.010001183,0.061998129,,
0.122000456,0.206998825,,
0.193793774,0.557528257,,
0.157041788,1.322082996,,
0.20459199,0.414074659,,
0.010999441,0.046999454,,
0.010002375,0.044426918,,
0.200270414,0.853346825,,
0.038000107,0.021002531,,
0.019810438,0.274213791,,
0.037000179,0.105002165,,
0.360139847,0.722277164,,
0.019517183,0.139999866,,
0.011001348,0.056997538,,
0.007000923,0.00599885,,
0.008999825,0.018000364,,
0.075999975,1.403833151,,
0.342083216,0.510967016,,
0.037000179,0.124539852,,
0.120715618,0.68061471,,
0.128999949,0.673994064,,
0.182044268,0.584386587,,
0.281001806,0.307902098,,
0.190196991,0.233000994,,
0.181893349,0.667670965,,
0.540529966,0.282023907,,
0.037000895,0.145008087,,
0.009999514,0.011999607,,
0.008997917,0.008000135,,
0.207999945,0.496327639,,
0.392445564,0.504011631,,
0.113997936,2.834840536,,
0.037004471,0.183524609,,
0.035000801,0.1439991,,
0.009999275,0.010803461,,
0.009000301,0.015999079,,
0.071076632,0.080672264,,
0.102390766,0.359000206,,
0.182915211,1.310219049,,
0.322980404,0.577177286,,
0.320186377,3.812085629,,
0.018999577,0.487519741,,
0.116508484,0.697966337,,
0.005999565,0.007998705,,
0.148002625,0.795435667,,
0.167012215,0.371326923,,
0.019002676,0.145654202,,
0.308996677,0.163513899,,
0.151997566,0.797633171,,
0.018004417,0.0923388,,
0.329412937,0.500006676,,
0.012003899,0.044996977,,
0.412981987,0.261002541,,
0.010004759,0.314511061,,
0.020000458,0.758673906,,
0.012003899,0.079998732,,
0.019001484,0.414045334,,
0.01200223,0.081839561,,
0.03685689,0.130001068,,
0.36751461,0.873454571,,
0.009000778,0.046104431,,
0.009002924,0.022235632,,
0.135116577,0.575471878,,
0.055349588,0.440018654,,
0.285242558,1.093737364,,
0.017596483,0.031192064,,
0.315204859,0.625902176,,
0.010000467,0.010996342,,
0.008999586,0.012000084,,
0.073616982,0.449155092,,
0.072071314,1.314324617,,
0.159242868,0.926290512,,
0.011000156,0.034002304,,
0.020001888,0.118566513,,
0.039000511,0.059999943,,
0.081996679,0.714333773,,
0.12601018,0.213548899,,
0.131779671,0.219649553,,
0.122998714,0.779395819,,
0.144515753,0.905551672,,
0.116832733,0.645903349,,
0.338657379,0.330642223,,
0.119001865,0.392999649,,
0.347657442,0.393518925,,
0.034998178,0.113593578,,
0.156002283,0.213139534,,
0.192718029,0.732220173,,
0.017000437,0.04199934,,
0.139426231,0.413299084,,
0.010003805,0.008996248,,
0.038000107,1.026975632,,
0.125200272,0.184997082,,
0.354998112,0.673274279,,
0.110527277,0.749163389,,
0.114547968,0.727087021,,
0.067999601,0.481282949,,
0.117031336,0.653134108,,
0.03400135,0.27251339,,
0.282254457,0.180134058,,
0.166001081,0.765715361,,
0.203999996,0.69204402,,
0.15699625,0.544196129,,
0.339993238,0.973176003,,
0.034999609,0.598736525,,
0.209147453,0.229092598,,
0.120000362,0.967354059,,
0.011000633,0.05300045,,
0.053522587,0.19317317,,
0.105001926,0.539491892,,
0.07400012,0.37711668,,
0.227119684,0.485490084,,
0.036649942,0.334318876,,
0.384125948,1.154994249,,
0.150000572,0.383673668,,
0.191890717,1.371747255,,
0.356947899,0.373001814,,
0.305592775,0.350628138,,
0.093001127,0.45113492,,
0.189999819,0.304000378,,
0.075000048,0.581889868,,
0.19252634,0.491091251,,
0.084155798,0.326060295,,
0.234562874,0.239771366,,
0.008998871,0.004302025,,
0.011001825,0.052697182,,
0.036436081,0.927925587,,
0.294023991,1.299739361,,
0.275970936,0.740828276,,
0.197000504,0.235001326,,
0.018000841,0.02499938,,
0.013002634,0.202100277,,
0.339961052,0.494688749,,
0.116997719,0.637525558,,
0.170679331,0.586198092,,
0.008996964,0.015999556,,
0.326000214,0.370679855,,
0.080000639,1.093099356,,
0.03500104,0.120025873,,
0.233584881,0.438104868,,
0.189069748,0.566950083,,
0.077376604,0.908720493,,
0.009999752,0.02699995,,
0.048000097,1.199653864,,
0.07033515,0.442833662,,
0.038999319,1.613984346,,
0.06553936,0.557166338,,
0.008000612,0.004999161,,
0.206423283,0.701004744,,
0.033189058,0.54485178,,
0.008000135,0.005999327,,
0.010999918,0.022997141,,
0.010000706,0.009001017,,
0.011000395,0.017000437,,
0.352948189,1.187191725,,
0.017000198,0.022592068,,
0.099002361,0.077000856,,
0.26800561,0.338238001,,
0.354142666,0.461041689,,
0.160000801,0.753248215,,
0.018622398,0.043000221,,
0.325995207,1.194202185,,
0.034000158,0.05099988,,
0.008999348,0.006998777,,
0.114632607,0.330036879,,
0.118962049,0.79440546,,
0.074001312,0.373224974,,
0.288046122,0.200000525,,
0.073002577,0.864867926,,
0.188158512,0.272051096,,
0.055000782,0.190928698,,
0.117954254,0.697889328,,
0.034999847,0.580989838,,
0.268831491,0.851614952,,
0.161661386,0.52963233,,
0.010998726,0.050000906,,
0.097000599,0.068046808,,
0.052999258,0.770935535,,
0.300761938,0.607008696,,
0.182999134,0.608850002,,
0.185015202,0.443642378,,
0.184651852,1.010558844,,
0.292631626,0.328511953,,
0.197943926,0.669673681,,
0.29996419,0.756878614,,
0.028001308,0.177699804,,
0.061847925,0.850859642,,
0.016000271,0.217839479,,
0.171999693,0.152599335,,
0.018001795,0.194629192,,
0.009999752,0.090000868,,
0.019001484,0.082000017,,
0.347274065,0.264854908,,
0.113859892,0.144003391,,
0.03600049,0.384802818,,
0.107000828,0.208957195,,
0.035001278,0.251934528,,
0.361159801,0.35538888,,
0.155998468,0.21624279,,
0.140586376,0.405112267,,
0.121999264,0.181864023,,
0.286627769,0.411647081,,
0.070000172,1.262993813,,
0.371378899,0.28869009,,
0.280883312,1.26310873,,
0.010001659,0.029970884,,
0.011002302,0.004001379,,
0.199995279,0.816470623,,
0.181657314,0.539001942,,
0.007000685,0.007001877,,
0.229000807,0.172003031,,
0.233002186,0.576130152,,
0.071002007,0.290842056,,
0.3636024,0.484600544,,
0.018003702,0.724607944,,
0.362794161,0.252539396,,
0.00799942,0.027001381,,
0.076999664,0.232592821,,
0.361783028,0.800851107,,
0.008002996,0.030996799,,
0.019001722,0.356149197,,
0.037000418,0.212391138,,
0.069576025,0.353516102,,
0.311881542,0.707187414,,
0.134000301,0.744923592,,
0.070757151,0.380000353,,
0.036002159,0.342803001,,
0.017002344,0.121997356,,
0.3697083,0.351839066,,
0.361129999,0.756948233,,
0.117580652,0.220360994,,
0.340142488,0.960196257,,
0.033268929,0.062745333,,
0.351103067,0.281445742,,
0.346746206,0.309610367,,
0.391998529,0.186253071,,
0.018002987,0.037000656,,
0.041002274,0.122536182,,
0.179998398,0.536289454,,
0.015533686,0.195554972,,
0.008001566,0.006999731,,
0.123123884,0.294998884,,
0.456745625,1.424953938,,
0.008030891,0.018597841,,
0.010002613,0.022997379,,
0.198001385,0.742391586,,
0.278563499,0.404035807,,
0.079559088,0.376177549,,
0.035999537,0.059001684,,
0.01900053,0.199969769,,
0.011003971,0.017997742,,
0.396068096,0.638716459,,
0.474753618,0.327178001,,
0.035102129,0.061003208,,
0.037000179,0.261850357,,
0.019999504,0.079517603,,
0.180206537,0.514158964,,
0.205000639,0.940563202,,
0.374372005,0.874029636,,
